CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.006300112548479854,2.9444389791664403,2.31,0,0.538,6.575,65.2,4.09,1,296.0,15.3,0.0,1.7884205679625405,24.0
0.026943735447546184,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242.0,17.8,0.0,2.316487998163037,21.6
0.026924266937859983,0.0,7.07,0,0.469,7.185,61.1,4.9671,2,242.0,17.8,1.6233408176030903,1.6154199841116479,34.7
0.031857129935659596,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222.0,18.7,1.1847899849091565,1.3711807233098425,33.4
0.06677040363385237,0.0,2.18,0,0.458,7.147,54.2,6.0622,3,222.0,18.7,0.0,1.8453002361560848,36.2
0.029413160568349615,0.0,2.18,0,0.458,6.43,58.7,6.0622,3,222.0,18.7,1.329724009631489,1.8261608959453874,28.7
0.08460765703482563,2.6026896854443837,7.87,0,0.524,6.012,66.6,5.5605,5,311.0,15.2,0.8329091229350842,2.5974910105351463,22.9
0.13501154665587695,2.6026896854443837,7.87,0,0.524,6.172,96.1,5.9505,5,311.0,15.2,0.0,3.0032042883926917,27.1
0.19164462825480602,2.6026896854443837,7.87,0,0.524,5.631,100.0,6.0821,5,311.0,15.2,2.4221443280516834,3.4317265866969784,16.5
0.15703793625945525,2.6026896854443837,7.87,0,0.524,6.004,85.9,6.5921,5,311.0,15.2,2.4150205223238337,2.89591193827178,18.9
0.20285104404642812,2.6026896854443837,7.87,0,0.524,6.377,94.3,6.3467,5,311.0,15.2,1.6826883741736922,3.065724645374026,15.0
0.11106720150765238,2.6026896854443837,7.87,0,0.524,6.009,82.9,6.2267,5,311.0,15.2,0.0,2.658159431488745,18.9
0.08963958688495932,2.6026896854443837,7.87,0,0.524,5.889,39.0,5.4509,5,311.0,15.2,2.001480000210121,2.8160073426073025,21.7
0.48843276471410274,0.0,8.14,0,0.538,5.949,61.8,4.7075,4,307.0,21.0,0.0,2.225704048658088,20.4
0.493451565108284,0.0,8.14,0,0.538,6.096,84.5,4.4619,4,307.0,21.0,2.8836827697453677,2.421256622711544,18.2
0.4869775044907406,0.0,8.14,0,0.538,5.834,56.5,4.4986,4,307.0,21.0,0.8241754429663375,2.248128907197987,19.9
0.719755031081429,0.0,8.14,0,0.538,5.935,29.3,4.4986,4,307.0,21.0,2.4024304279637576,2.0255131996542803,23.1
0.5789701354975461,0.0,8.14,0,0.538,5.99,81.7,4.2579,4,307.0,21.0,2.4114394979061258,2.7517480563679295,17.5
0.5892910882451726,0.0,8.14,0,0.538,5.456,36.6,3.7965,4,307.0,21.0,4.690521853087595,2.540814281726296,20.2
0.5456907110920701,0.0,8.14,0,0.538,5.727,69.5,3.7965,4,307.0,21.0,1.938741659576699,2.5079719227189963,18.2
0.8117254554853013,0.0,8.14,0,0.538,5.57,98.1,3.7979,4,307.0,21.0,3.0601145324832584,3.091951131294534,13.6
0.6162877342628865,0.0,8.14,0,0.538,5.965,89.2,4.0123,4,307.0,21.0,1.6808279085207742,2.696652156149841,19.6
0.8031085958282843,0.0,8.14,0,0.538,6.142,91.7,3.9769,4,307.0,21.0,0.0,2.9816333491744893,15.2
0.6873453826321089,0.0,8.14,0,0.538,5.813,100.0,4.0952,4,307.0,21.0,1.2119409739751,3.038791763014438,14.5
0.5597643483283525,0.0,8.14,0,0.538,5.924,94.1,4.3996,4,307.0,21.0,1.2725655957915458,2.8507065015037334,15.6
0.6100590068254429,0.0,8.14,0,0.538,5.599,85.7,4.4546,4,307.0,21.0,4.548388171889107,2.8627721462977607,13.9
0.5139666854625483,0.0,8.14,0,0.538,5.813,90.3,4.682,4,307.0,21.0,3.045474365448804,2.7606426512213806,16.6
0.6707839777866772,0.0,8.14,0,0.538,6.047,88.8,4.4534,4,307.0,21.0,4.5165575276314875,2.905807566026004,14.8
0.5726673869182406,0.0,8.14,0,0.538,6.495,94.4,4.4547,4,307.0,21.0,2.2985770715965046,2.624668592163159,18.4
0.6943714308596382,0.0,8.14,0,0.538,6.674,87.3,4.239,4,307.0,21.0,2.8718682863316025,2.563409711275944,21.0
0.7565021891227188,0.0,8.14,0,0.538,5.713,94.1,4.233,4,307.0,21.0,3.630455533976218,3.1612467120315646,12.7
0.8564218244336657,0.0,8.14,0,0.538,6.072,100.0,4.175,4,307.0,21.0,3.052585085146772,2.641910398597665,14.5
0.8704520079168975,0.0,8.14,0,0.538,5.95,82.0,3.99,4,307.0,21.0,5.107762004826978,3.3572454941329726,13.2
0.7662675223101358,0.0,8.14,0,0.538,5.701,95.0,3.7872,4,307.0,21.0,3.6668894362223208,2.962692419475791,13.1
0.9604300978281596,0.0,8.14,0,0.538,6.096,96.9,3.7598,4,307.0,21.0,5.007898218386369,3.060583245873607,13.5
0.06219515259296706,0.0,5.96,0,0.499,5.933,68.2,3.3603,5,279.0,19.2,0.0,2.3683728335320486,18.9
0.0929801947688742,0.0,5.96,0,0.499,5.841,61.4,3.3779,5,279.0,19.2,3.0125893906204126,2.5185025992165158,20.0
0.07709066236456355,0.0,5.96,0,0.499,5.85,41.5,3.9342,5,279.0,19.2,0.0,2.2793164660546914,21.0
0.1613106998822503,0.0,5.96,0,0.499,5.966,30.2,3.8473,5,279.0,19.2,1.497388408625471,2.4096441652874536,24.7
0.02725518006645146,4.330733340286331,2.95,0,0.428,6.595,21.8,5.4011,3,252.0,18.3,0.8197798314933032,1.6714733033535532,30.8
0.03303817907679737,4.330733340286331,2.95,0,0.428,7.024,15.8,5.4011,3,252.0,18.3,0.8241754429663375,1.091923300517313,34.9
0.11994957590111856,0.0,6.91,0,0.448,6.77,2.9,5.7209,3,233.0,17.9,2.5249283241374827,1.7647307968401356,26.6
0.13234318698771316,0.0,6.91,0,0.448,6.169,6.6,5.7209,3,233.0,17.9,2.67621547758219,1.918392120161421,25.3
0.14786812872457536,0.0,6.91,0,0.448,6.211,6.5,5.7209,3,233.0,17.9,1.2354714713853063,2.132982308607866,24.7
0.11572759134397043,0.0,6.91,0,0.448,6.069,40.0,5.7209,3,233.0,17.9,2.1412419425852818,2.3561258599220753,21.2
0.15821668811495349,0.0,6.91,0,0.448,5.682,33.8,5.1004,3,233.0,17.9,0.0,2.4168062370840686,19.3
0.17257420533907458,0.0,6.91,0,0.448,5.786,33.3,5.1004,3,233.0,17.9,0.0,2.7180005319553784,20.0
0.20642049726093953,0.0,6.91,0,0.448,6.03,85.5,5.6894,3,233.0,17.9,1.6409365794934652,2.9856819377004897,16.6
0.2262347685752403,0.0,6.91,0,0.448,5.399,95.3,5.87,3,233.0,17.9,0.0,3.4597807057610526,14.4
0.1986623163820069,0.0,6.91,0,0.448,5.602,62.0,6.0877,3,233.0,17.9,0.0,2.8449093838194073,19.4
0.0850118793258392,3.091042453358316,5.64,0,0.439,5.963,45.7,6.8147,4,243.0,16.8,0.8501509293695994,2.670694414558441,19.7
0.04245585903639239,3.091042453358316,5.64,0,0.439,6.115,63.0,6.8147,4,243.0,16.8,1.3686394258811572,2.344686269012681,20.5
0.05221287144693424,3.091042453358316,5.64,0,0.439,6.511,21.1,6.8147,4,243.0,16.8,0.0,1.8373699804801074,25.0
0.04860919541462225,3.091042453358316,5.64,0,0.439,5.998,21.4,6.8147,4,243.0,16.8,0.0,2.2438960966453663,23.4
0.013508350024792243,4.330733340286331,4.0,0,0.41,5.888,47.6,7.3197,3,469.0,21.1,0.0,2.760009940032921,18.9
0.013024807722689456,4.51085950651685,1.22,0,0.403,7.249,21.9,8.6966,5,226.0,17.9,0.6780335427498821,1.7595805708638197,35.4
0.02034169765791456,4.454347296253507,0.74,0,0.41,6.383,35.7,9.1876,2,313.0,17.3,0.0,1.9125010869241836,24.7
0.0142184372375555,4.61512051684126,1.32,0,0.411,6.816,40.5,8.3248,5,256.0,15.1,1.6094379124341003,1.599387576580599,31.6
0.1436240400828755,3.258096538021482,5.13,0,0.453,6.145,29.2,7.8148,8,284.0,19.7,1.9768549529047308,2.061786606441115,23.3
0.09828756118394519,3.258096538021482,5.13,0,0.453,5.927,47.2,6.932,8,284.0,19.7,0.0,2.3243465847755584,19.6
0.13917046313797143,3.258096538021482,5.13,0,0.453,5.741,66.2,7.2254,8,284.0,19.7,1.0260415958332612,2.649714624089247,18.7
0.15846422026338805,3.258096538021482,5.13,0,0.453,5.966,93.4,6.8185,8,284.0,19.7,2.9866915289018414,2.73696154459663,16.0
0.1046032289886448,3.258096538021482,5.13,0,0.453,6.456,67.8,7.2255,8,284.0,19.7,0.0,2.0451088625993306,22.2
0.11911548089016206,3.258096538021482,5.13,0,0.453,6.762,43.4,7.9809,8,284.0,19.7,0.8415671856782156,2.3513752571634776,25.0
0.019322119714037037,2.917770732084279,1.38,0,0.4161,7.104,59.5,9.2229,3,216.0,18.6,1.5390154481375478,2.2027647577118348,33.0
0.03521269175574247,4.394449154672439,3.37,0,0.398,6.29,17.8,6.6115,4,337.0,16.1,0.0,1.7351891177396608,23.5
0.042858319801900656,4.394449154672439,3.37,0,0.398,5.787,31.1,6.6115,4,337.0,16.1,0.0,2.419478844465545,19.4
0.05627635827662477,2.6026896854443837,6.07,0,0.409,5.878,21.4,6.498,4,345.0,18.9,0.5247285289349808,2.2082744135228043,22.0
0.1271083087153749,2.6026896854443837,6.07,0,0.409,5.594,36.8,6.498,4,345.0,18.9,0.0,2.645465325910589,17.4
0.1205879869885934,2.6026896854443837,6.07,0,0.409,5.885,33.0,6.498,4,345.0,18.9,0.0,2.281361456542419,20.9
0.08458009047306331,0.0,10.81,0,0.413,6.417,6.6,5.2873,4,305.0,19.2,2.651127053702586,2.0438143640366846,24.2
0.14735046784990224,0.0,10.81,0,0.413,5.961,17.5,5.2873,4,305.0,19.2,3.0426158594528405,2.3869262414277967,21.7
0.08768115263983375,0.0,10.81,0,0.413,6.065,7.8,5.2873,4,305.0,19.2,1.9444805562457121,1.8748743759385615,22.8
0.17847249197232393,0.0,10.81,0,0.413,6.245,6.2,5.2873,4,305.0,19.2,3.031581926447686,2.1447610078004784,23.4
